timestamp,close,realized_equity,floating_pnl,equity_with_floating,has_open_trade
2025-03-16 03:30:00,84231.07,10000.0,0.0,10000.0,0
2025-03-16 03:45:00,84332.34,10000.0,0.0,10000.0,0
2025-03-16 04:00:00,84353.29,10000.0,0.0,10000.0,0
2025-03-16 04:15:00,84280.65,10000.0,0.0,10000.0,0
2025-03-16 04:30:00,84382.08,10000.0,0.0,10000.0,0
2025-03-16 04:45:00,84408.97,10000.0,0.0,10000.0,0
2025-03-16 05:00:00,84331.98,10000.0,0.0,10000.0,0
2025-03-16 05:15:00,84410.0,10000.0,0.0,10000.0,0
2025-03-16 05:30:00,84332.24,10000.0,0.0,10000.0,0
2025-03-16 05:45:00,84395.31,10000.0,0.0,10000.0,0
2025-03-16 06:00:00,84373.76,10000.0,0.0,10000.0,0
2025-03-16 06:15:00,84321.7,10000.0,0.0,10000.0,0
2025-03-16 06:30:00,84299.99,10000.0,0.0,10000.0,0
2025-03-16 06:45:00,84228.0,10000.0,0.0,10000.0,0
2025-03-16 07:00:00,84045.51,10000.0,0.0,10000.0,0
2025-03-16 07:15:00,84148.45,10000.0,0.0,10000.0,0
2025-03-16 07:30:00,84343.25,10000.0,0.0,10000.0,0
2025-03-16 07:45:00,84273.96,10000.0,0.0,10000.0,0
2025-03-16 08:00:00,84275.31,10000.0,0.0,10000.0,0
2025-03-16 08:15:00,84191.14,10000.0,0.0,10000.0,0
2025-03-16 08:30:00,84234.64,10000.0,0.0,10000.0,0
2025-03-16 08:45:00,84268.36,10000.0,0.0,10000.0,0
2025-03-16 09:00:00,84214.27,10000.0,0.0,10000.0,0
2025-03-16 09:15:00,84016.83,10000.0,0.0,10000.0,0
2025-03-16 09:30:00,83813.84,10000.0,0.0,10000.0,0
2025-03-16 09:45:00,83897.02,10000.0,0.0,10000.0,0
2025-03-16 10:00:00,84047.35,10000.0,0.0,10000.0,0
2025-03-16 10:15:00,83759.46,10000.0,0.0,10000.0,0
2025-03-16 10:30:00,83816.12,10000.0,0.0,10000.0,0
2025-03-16 10:45:00,83666.98,10000.0,0.0,10000.0,0
2025-03-16 11:00:00,83249.5,10000.0,0.0,10000.0,0
2025-03-16 11:15:00,82858.39,10000.0,0.0,10000.0,0
2025-03-16 11:30:00,82529.27,10000.0,0.0,10000.0,0
2025-03-16 11:45:00,82410.02,10000.0,0.0,10000.0,0
2025-03-16 12:00:00,82633.62,10000.0,0.0,10000.0,0
2025-03-16 12:15:00,82886.83,10000.0,0.0,10000.0,0
2025-03-16 12:30:00,82637.54,10000.0,0.0,10000.0,0
2025-03-16 12:45:00,82755.89,10000.0,0.0,10000.0,0
2025-03-16 13:00:00,83013.19,10000.0,0.0,10000.0,0
2025-03-16 13:15:00,82959.35,10000.0,0.0,10000.0,0
2025-03-16 13:30:00,82727.28,10000.0,0.0,10000.0,0
2025-03-16 13:45:00,82596.1,10000.0,0.0,10000.0,0
2025-03-16 14:00:00,82707.62,10000.0,0.0,10000.0,0
2025-03-16 14:15:00,82888.5,10000.0,0.0,10000.0,0
2025-03-16 14:30:00,82944.57,10000.0,0.0,10000.0,0
2025-03-16 14:45:00,83373.16,10000.0,0.0,10000.0,0
2025-03-16 15:00:00,83286.69,10000.0,0.0,10000.0,0
2025-03-16 15:15:00,83107.14,10000.0,0.0,10000.0,0
2025-03-16 15:30:00,83261.72,10000.0,0.0,10000.0,0
2025-03-16 15:45:00,83320.83,10000.0,0.0,10000.0,0
2025-03-16 16:00:00,84149.15,10000.0,0.0,10000.0,0
2025-03-16 16:15:00,84350.65,10000.0,0.0,10000.0,0
2025-03-16 16:30:00,84063.86,10000.0,0.0,10000.0,0
2025-03-16 16:45:00,83634.53,10000.0,0.0,10000.0,0
2025-03-16 17:00:00,83813.74,10000.0,0.0,10000.0,0
2025-03-16 17:15:00,83589.74,10000.0,0.0,10000.0,0
2025-03-16 17:30:00,83681.81,10000.0,0.0,10000.0,0
2025-03-16 17:45:00,83913.22,10000.0,0.0,10000.0,0
2025-03-16 18:00:00,83909.81,10000.0,0.0,10000.0,0
2025-03-16 18:15:00,84020.31,10000.0,0.0,10000.0,0
2025-03-16 18:30:00,83911.86,10000.0,0.0,10000.0,0
2025-03-16 18:45:00,83701.75,10000.0,0.0,10000.0,0
2025-03-16 19:00:00,83209.45,10000.0,0.0,10000.0,0
2025-03-16 19:15:00,83204.73,10000.0,0.0,10000.0,0
2025-03-16 19:30:00,83156.58,10000.0,0.0,10000.0,0
2025-03-16 19:45:00,83098.47,10000.0,0.0,10000.0,0
2025-03-16 20:00:00,83322.5,10000.0,0.0,10000.0,0
2025-03-16 20:15:00,83064.35,10000.0,0.0,10000.0,0
2025-03-16 20:30:00,83090.91,10000.0,0.0,10000.0,0
2025-03-16 20:45:00,83216.98,10000.0,0.0,10000.0,0
2025-03-16 21:00:00,82965.7,10000.0,0.0,10000.0,0
2025-03-16 21:15:00,82958.27,10000.0,0.0,10000.0,0
2025-03-16 21:30:00,82871.03,10000.0,0.0,10000.0,0
2025-03-16 21:45:00,82766.52,10000.0,0.0,10000.0,0
2025-03-16 22:00:00,82574.31,10000.0,0.0,10000.0,0
2025-03-16 22:15:00,82458.68,10000.0,0.0,10000.0,0
2025-03-16 22:30:00,82434.37,10000.0,0.0,10000.0,0
2025-03-16 22:45:00,82093.71,10000.0,0.0,10000.0,0
2025-03-16 23:00:00,82227.28,10000.0,0.0,10000.0,0
2025-03-16 23:15:00,82434.82,10000.0,0.0,10000.0,0
2025-03-16 23:30:00,82622.5,10000.0,0.0,10000.0,0
2025-03-16 23:45:00,82574.53,10000.0,0.0,10000.0,0
2025-03-17 00:00:00,82743.46,10000.0,0.0,10000.0,0
2025-03-17 00:15:00,82890.01,10000.0,0.0,10000.0,0
2025-03-17 00:30:00,82952.32,10000.0,0.0,10000.0,0
2025-03-17 00:45:00,83054.91,10000.0,0.0,10000.0,0
2025-03-17 01:00:00,82880.82,10000.0,0.0,10000.0,0
2025-03-17 01:15:00,82955.02,10000.0,0.0,10000.0,0
2025-03-17 01:30:00,83186.01,10000.0,0.0,10000.0,0
2025-03-17 01:45:00,83233.8,10000.0,0.0,10000.0,0
2025-03-17 02:00:00,83049.2,10000.0,0.0,10000.0,0
2025-03-17 02:15:00,83268.34,10000.0,0.0,10000.0,0
2025-03-17 02:30:00,83325.88,10000.0,0.0,10000.0,0
2025-03-17 02:45:00,83212.51,10000.0,0.0,10000.0,0
2025-03-17 03:00:00,83500.01,10000.0,0.0,10000.0,0
2025-03-17 03:15:00,83486.43,10000.0,0.0,10000.0,0
2025-03-17 03:30:00,83481.61,10000.0,0.0,10000.0,0
2025-03-17 03:45:00,83675.65,10000.0,0.0,10000.0,0
2025-03-17 04:00:00,83747.59,10000.0,0.0,10000.0,0
2025-03-17 04:15:00,83722.94,10000.0,0.0,10000.0,0
2025-03-17 04:30:00,83629.99,10000.0,0.0,10000.0,0
2025-03-17 04:45:00,83615.53,10000.0,0.0,10000.0,0
2025-03-17 05:00:00,83305.59,10000.0,0.0,10000.0,0
2025-03-17 05:15:00,83307.5,10000.0,0.0,10000.0,0
2025-03-17 05:30:00,83260.1,10000.0,0.0,10000.0,0
2025-03-17 05:45:00,83120.0,10000.0,0.0,10000.0,0
2025-03-17 06:00:00,83242.98,10000.0,0.0,10000.0,0
2025-03-17 06:15:00,82912.59,10000.0,0.0,10000.0,0
2025-03-17 06:30:00,83079.99,10000.0,0.0,10000.0,0
2025-03-17 06:45:00,83220.91,10000.0,0.0,10000.0,0
2025-03-17 07:00:00,83325.67,10000.0,0.0,10000.0,0
2025-03-17 07:15:00,83388.05,10000.0,0.0,10000.0,0
2025-03-17 07:30:00,83418.54,10000.0,0.0,10000.0,0
2025-03-17 07:45:00,83567.87,10000.0,0.0,10000.0,0
2025-03-17 08:00:00,83391.72,10000.0,0.0,10000.0,0
2025-03-17 08:15:00,83546.08,10000.0,0.0,10000.0,0
2025-03-17 08:30:00,83554.54,10000.0,0.0,10000.0,0
2025-03-17 08:45:00,83547.17,10000.0,0.0,10000.0,0
2025-03-17 09:00:00,83547.17,10000.0,0.0,10000.0,0
2025-03-17 09:15:00,83756.38,10000.0,0.0,10000.0,0
2025-03-17 09:30:00,83608.22,10000.0,0.0,10000.0,0
2025-03-17 09:45:00,83664.31,10000.0,0.0,10000.0,0
2025-03-17 10:00:00,83386.68,10000.0,0.0,10000.0,0
2025-03-17 10:15:00,83471.5,10000.0,0.0,10000.0,0
2025-03-17 10:30:00,83399.01,10000.0,0.0,10000.0,0
2025-03-17 10:45:00,83344.34,10000.0,0.0,10000.0,0
2025-03-17 11:00:00,83405.67,10000.0,0.0,10000.0,0
2025-03-17 11:15:00,83546.81,10000.0,0.0,10000.0,0
2025-03-17 11:30:00,83560.14,10000.0,0.0,10000.0,0
2025-03-17 11:45:00,83514.73,10000.0,0.0,10000.0,0
2025-03-17 12:00:00,83358.5,10000.0,0.0,10000.0,0
2025-03-17 12:15:00,83194.29,10000.0,0.0,10000.0,0
2025-03-17 12:30:00,83341.14,10000.0,0.0,10000.0,0
2025-03-17 12:45:00,83052.0,10000.0,0.0,10000.0,0
2025-03-17 13:00:00,83155.62,10000.0,0.0,10000.0,0
2025-03-17 13:15:00,82946.26,10000.0,0.0,10000.0,0
2025-03-17 13:30:00,83423.19,10000.0,0.0,10000.0,0
2025-03-17 13:45:00,83023.38,10000.0,0.0,10000.0,0
2025-03-17 14:00:00,82819.32,10000.0,0.0,10000.0,0
2025-03-17 14:15:00,82779.51,10000.0,0.0,10000.0,0
2025-03-17 14:30:00,83192.07,10000.0,0.0,10000.0,0
2025-03-17 14:45:00,82913.03,10000.0,0.0,10000.0,0
2025-03-17 15:00:00,83238.39,10000.0,0.0,10000.0,0
2025-03-17 15:15:00,83347.83,10000.0,0.0,10000.0,0
2025-03-17 15:30:00,83368.14,10000.0,0.0,10000.0,0
2025-03-17 15:45:00,83531.06,10000.0,0.0,10000.0,0
2025-03-17 16:00:00,83739.14,10000.0,0.0,10000.0,0
2025-03-17 16:15:00,83620.91,10000.0,0.0,10000.0,0
2025-03-17 16:30:00,83239.32,10000.0,0.0,10000.0,0
2025-03-17 16:45:00,83448.86,10000.0,0.0,10000.0,0
2025-03-17 17:00:00,83768.98,10000.0,0.0,10000.0,0
2025-03-17 17:15:00,83925.09,10000.0,0.0,10000.0,0
2025-03-17 17:30:00,84244.81,10000.0,0.0,10000.0,0
2025-03-17 17:45:00,84197.46,10000.0,0.0,10000.0,0
2025-03-17 18:00:00,84116.5,10000.0,0.0,10000.0,0
2025-03-17 18:15:00,84127.09,10000.0,0.0,10000.0,0
2025-03-17 18:30:00,84455.76,10000.0,0.0,10000.0,0
2025-03-17 18:45:00,84496.58,10000.0,0.0,10000.0,0
2025-03-17 19:00:00,84482.28,10000.0,0.0,10000.0,0
2025-03-17 19:15:00,84409.91,10000.0,0.0,10000.0,0
2025-03-17 19:30:00,84570.66,10000.0,0.0,10000.0,0
2025-03-17 19:45:00,84482.55,10000.0,0.0,10000.0,0
2025-03-17 20:00:00,84272.27,10000.0,0.0,10000.0,0
2025-03-17 20:15:00,84126.72,10000.0,0.0,10000.0,0
2025-03-17 20:30:00,84026.62,10000.0,0.0,10000.0,0
2025-03-17 20:45:00,83954.36,10000.0,0.0,10000.0,0
2025-03-17 21:00:00,84054.34,10000.0,0.0,10000.0,0
2025-03-17 21:15:00,83966.96,10000.0,0.0,10000.0,0
2025-03-17 21:30:00,83989.13,10000.0,0.0,10000.0,0
2025-03-17 21:45:00,84077.8,10000.0,0.0,10000.0,0
2025-03-17 22:00:00,84105.77,10000.0,0.0,10000.0,0
2025-03-17 22:15:00,84188.96,10000.0,0.0,10000.0,0
2025-03-17 22:30:00,84140.79,10000.0,0.0,10000.0,0
2025-03-17 22:45:00,84061.19,10000.0,0.0,10000.0,0
2025-03-17 23:00:00,83972.24,10000.0,0.0,10000.0,0
2025-03-17 23:15:00,83849.02,10000.0,0.0,10000.0,0
2025-03-17 23:30:00,84112.4,10000.0,0.0,10000.0,0
2025-03-17 23:45:00,84010.03,10000.0,0.0,10000.0,0
2025-03-18 00:00:00,83877.76,10000.0,0.0,10000.0,0
2025-03-18 00:15:00,83755.35,10000.0,0.0,10000.0,0
2025-03-18 00:30:00,83752.77,10000.0,0.0,10000.0,0
2025-03-18 00:45:00,83790.24,10000.0,0.0,10000.0,0
2025-03-18 01:00:00,83588.01,10000.0,0.0,10000.0,0
2025-03-18 01:15:00,83351.66,10000.0,0.0,10000.0,0
2025-03-18 01:30:00,83050.07,10000.0,0.0,10000.0,0
2025-03-18 01:45:00,83161.97,10000.0,0.0,10000.0,0
2025-03-18 02:00:00,83373.58,10000.0,0.0,10000.0,0
2025-03-18 02:15:00,83448.02,10000.0,0.0,10000.0,0
2025-03-18 02:30:00,83464.46,10000.0,0.0,10000.0,0
2025-03-18 02:45:00,83367.64,10000.0,0.0,10000.0,0
2025-03-18 03:00:00,83227.83,10000.0,0.0,10000.0,0
2025-03-18 03:15:00,83084.34,10000.0,0.0,10000.0,0
2025-03-18 03:30:00,83152.17,10000.0,0.0,10000.0,0
2025-03-18 03:45:00,83147.6,10000.0,0.0,10000.0,0
2025-03-18 04:00:00,83185.28,10000.0,0.0,10000.0,0
2025-03-18 04:15:00,83174.0,10000.0,0.0,10000.0,0
2025-03-18 04:30:00,82982.11,10000.0,0.0,10000.0,0
2025-03-18 04:45:00,82989.11,10000.0,0.0,10000.0,0
2025-03-18 05:00:00,83007.08,10000.0,0.0,10000.0,0
2025-03-18 05:15:00,83007.86,10000.0,0.0,10000.0,0
2025-03-18 05:30:00,83091.99,10000.0,0.0,10000.0,0
2025-03-18 05:45:00,83010.87,10000.0,0.0,10000.0,0
2025-03-18 06:00:00,82777.76,10000.0,0.0,10000.0,0
2025-03-18 06:15:00,82691.23,10000.0,0.0,10000.0,0
2025-03-18 06:30:00,82319.16,10000.0,0.0,10000.0,0
2025-03-18 06:45:00,82450.01,10000.0,0.0,10000.0,0
2025-03-18 07:00:00,82941.79,10000.0,0.0,10000.0,0
2025-03-18 07:15:00,83140.01,10000.0,0.0,10000.0,0
2025-03-18 07:30:00,83114.33,10000.0,0.0,10000.0,0
2025-03-18 07:45:00,83163.81,10000.0,0.0,10000.0,0
2025-03-18 08:00:00,83101.92,10000.0,0.0,10000.0,0
2025-03-18 08:15:00,83227.44,10000.0,0.0,10000.0,0
2025-03-18 08:30:00,83281.95,10000.0,0.0,10000.0,0
2025-03-18 08:45:00,83281.29,10000.0,0.0,10000.0,0
2025-03-18 09:00:00,83258.02,10000.0,0.0,10000.0,0
2025-03-18 09:15:00,83107.35,10000.0,0.0,10000.0,0
2025-03-18 09:30:00,83132.96,10000.0,0.0,10000.0,0
2025-03-18 09:45:00,82840.51,10000.0,0.0,10000.0,0
2025-03-18 10:00:00,82769.99,10000.0,0.0,10000.0,0
2025-03-18 10:15:00,82755.39,10000.0,0.0,10000.0,0
2025-03-18 10:30:00,82834.21,10000.0,0.0,10000.0,0
2025-03-18 10:45:00,82819.65,10000.0,0.0,10000.0,0
2025-03-18 11:00:00,82786.91,10000.0,0.0,10000.0,0
2025-03-18 11:15:00,82704.05,10000.0,0.0,10000.0,0
2025-03-18 11:30:00,82551.33,10000.0,0.0,10000.0,0
2025-03-18 11:45:00,82581.1,10000.0,0.0,10000.0,0
2025-03-18 12:00:00,82556.79,10000.0,0.0,10000.0,0
2025-03-18 12:15:00,82610.05,10000.0,0.0,10000.0,0
2025-03-18 12:30:00,82549.2,10000.0,0.0,10000.0,0
2025-03-18 12:45:00,82404.66,10000.0,0.0,10000.0,0
2025-03-18 13:00:00,82320.01,10000.0,0.0,10000.0,0
2025-03-18 13:15:00,82379.99,10000.0,0.0,10000.0,0
2025-03-18 13:30:00,81404.94,10000.0,0.0,10000.0,0
2025-03-18 13:45:00,81366.64,10000.0,0.0,10000.0,0
2025-03-18 14:00:00,81272.32,10000.0,0.0,10000.0,0
2025-03-18 14:15:00,81624.11,10000.0,0.0,10000.0,0
2025-03-18 14:30:00,81692.0,10000.0,0.0,10000.0,0
2025-03-18 14:45:00,81854.71,10000.0,0.0,10000.0,0
2025-03-18 15:00:00,81772.72,10000.0,0.0,10000.0,0
2025-03-18 15:15:00,81834.71,10000.0,0.0,10000.0,0
2025-03-18 15:30:00,81874.15,10000.0,0.0,10000.0,0
2025-03-18 15:45:00,81610.21,10000.0,0.0,10000.0,0
2025-03-18 16:00:00,81841.38,10000.0,0.0,10000.0,0
2025-03-18 16:15:00,82112.35,10000.0,0.0,10000.0,0
2025-03-18 16:30:00,81706.6,10000.0,0.0,10000.0,0
2025-03-18 16:45:00,81851.51,10000.0,0.0,10000.0,0
2025-03-18 17:00:00,81731.71,10000.0,0.0,10000.0,0
2025-03-18 17:15:00,81599.79,10000.0,0.0,10000.0,0
2025-03-18 17:30:00,81683.16,10000.0,0.0,10000.0,0
2025-03-18 17:45:00,81466.7,10000.0,0.0,10000.0,0
2025-03-18 18:00:00,81415.93,10000.0,0.0,10000.0,0
2025-03-18 18:15:00,81359.23,10000.0,0.0,10000.0,0
2025-03-18 18:30:00,81612.43,10000.0,0.0,10000.0,0
2025-03-18 18:45:00,81889.38,10000.0,0.0,10000.0,0
2025-03-18 19:00:00,81937.78,10000.0,0.0,10000.0,0
2025-03-18 19:15:00,81905.9,10000.0,0.0,10000.0,0
2025-03-18 19:30:00,82047.86,10000.0,0.0,10000.0,0
2025-03-18 19:45:00,82317.21,10000.0,0.0,10000.0,0
2025-03-18 20:00:00,82109.1,10000.0,0.0,10000.0,0
2025-03-18 20:15:00,82020.33,10000.0,0.0,10000.0,0
2025-03-18 20:30:00,81947.37,10000.0,0.0,10000.0,0
2025-03-18 20:45:00,82050.0,10000.0,0.0,10000.0,0
2025-03-18 21:00:00,82193.52,10000.0,0.0,10000.0,0
2025-03-18 21:15:00,82119.45,10000.0,0.0,10000.0,0
2025-03-18 21:30:00,81994.72,10000.0,0.0,10000.0,0
2025-03-18 21:45:00,82062.98,10000.0,0.0,10000.0,0
2025-03-18 22:00:00,82274.49,10000.0,0.0,10000.0,0
2025-03-18 22:15:00,82274.99,10000.0,0.0,10000.0,0
2025-03-18 22:30:00,82288.64,10000.0,0.0,10000.0,0
2025-03-18 22:45:00,82395.74,10000.0,0.0,10000.0,0
2025-03-18 23:00:00,82584.38,10000.0,0.0,10000.0,0
2025-03-18 23:15:00,82777.36,10000.0,0.0,10000.0,0
2025-03-18 23:30:00,82662.71,10000.0,0.0,10000.0,0
2025-03-18 23:45:00,82715.03,10000.0,0.0,10000.0,0
2025-03-19 00:00:00,82741.09,10000.0,0.0,10000.0,0
2025-03-19 00:15:00,82930.55,10000.0,0.0,10000.0,0
2025-03-19 00:30:00,82984.24,10000.0,0.0,10000.0,0
2025-03-19 00:45:00,83118.0,10000.0,0.0,10000.0,0
2025-03-19 01:00:00,82869.51,10000.0,0.0,10000.0,0
2025-03-19 01:15:00,82841.42,10000.0,0.0,10000.0,0
2025-03-19 01:30:00,82899.92,10000.0,0.0,10000.0,0
2025-03-19 01:45:00,82598.7,10000.0,0.0,10000.0,0
2025-03-19 02:00:00,82750.0,10000.0,0.0,10000.0,0
2025-03-19 02:15:00,82710.31,10000.0,0.0,10000.0,0
2025-03-19 02:30:00,82825.46,10000.0,0.0,10000.0,0
2025-03-19 02:45:00,82868.91,10000.0,0.0,10000.0,0
2025-03-19 03:00:00,82934.26,10000.0,0.0,10000.0,0
2025-03-19 03:15:00,82792.66,10000.0,0.0,10000.0,0
2025-03-19 03:30:00,82921.22,10000.0,0.0,10000.0,0
2025-03-19 03:45:00,83037.17,10000.0,0.0,10000.0,0
2025-03-19 04:00:00,82914.53,10000.0,0.0,10000.0,0
2025-03-19 04:15:00,82820.32,10000.0,0.0,10000.0,0
2025-03-19 04:30:00,82971.7,10000.0,0.0,10000.0,0
2025-03-19 04:45:00,82952.87,10000.0,0.0,10000.0,0
2025-03-19 05:00:00,82910.72,10000.0,0.0,10000.0,0
2025-03-19 05:15:00,83032.71,10000.0,0.0,10000.0,0
2025-03-19 05:30:00,83153.54,10000.0,0.0,10000.0,0
2025-03-19 05:45:00,83241.99,10000.0,0.0,10000.0,0
2025-03-19 06:00:00,83284.21,10000.0,0.0,10000.0,0
2025-03-19 06:15:00,83184.24,10000.0,0.0,10000.0,0
2025-03-19 06:30:00,83170.72,10000.0,0.0,10000.0,0
2025-03-19 06:45:00,83200.0,10000.0,0.0,10000.0,0
2025-03-19 07:00:00,83141.3,10000.0,0.0,10000.0,0
2025-03-19 07:15:00,83300.0,10000.0,0.0,10000.0,0
2025-03-19 07:30:00,83185.51,10000.0,0.0,10000.0,0
2025-03-19 07:45:00,83190.0,10000.0,0.0,10000.0,0
2025-03-19 08:00:00,83357.34,10000.0,0.0,10000.0,0
2025-03-19 08:15:00,83406.03,10000.0,0.0,10000.0,0
2025-03-19 08:30:00,83401.84,10000.0,0.0,10000.0,0
2025-03-19 08:45:00,83413.01,10000.0,0.0,10000.0,0
2025-03-19 09:00:00,83439.92,10000.0,0.0,10000.0,0
2025-03-19 09:15:00,83537.87,10000.0,0.0,10000.0,0
2025-03-19 09:30:00,83427.62,10000.0,0.0,10000.0,0
2025-03-19 09:45:00,83527.37,10000.0,0.0,10000.0,0
2025-03-19 10:00:00,83480.78,10000.0,0.0,10000.0,0
2025-03-19 10:15:00,83538.83,10000.0,0.0,10000.0,0
2025-03-19 10:30:00,83564.64,10000.0,0.0,10000.0,0
2025-03-19 10:45:00,83467.41,10000.0,0.0,10000.0,0
2025-03-19 11:00:00,83687.76,10000.0,0.0,10000.0,0
2025-03-19 11:15:00,83770.86,10000.0,0.0,10000.0,0
2025-03-19 11:30:00,84002.59,10000.0,0.0,10000.0,0
2025-03-19 11:45:00,83881.4,10000.0,0.0,10000.0,0
2025-03-19 12:00:00,83776.01,10000.0,0.0,10000.0,0
2025-03-19 12:15:00,83645.15,10000.0,0.0,10000.0,0
2025-03-19 12:30:00,83660.0,10000.0,0.0,10000.0,0
2025-03-19 12:45:00,83748.75,10000.0,0.0,10000.0,0
2025-03-19 13:00:00,83911.9,10000.0,0.0,10000.0,0
2025-03-19 13:15:00,83931.99,10000.0,0.0,10000.0,0
2025-03-19 13:30:00,83939.54,10000.0,0.0,10000.0,0
2025-03-19 13:45:00,84092.16,10000.0,0.0,10000.0,0
2025-03-19 14:00:00,84103.77,10000.0,0.0,10000.0,0
2025-03-19 14:15:00,83964.33,10000.0,0.0,10000.0,0
2025-03-19 14:30:00,84198.12,10000.0,0.0,10000.0,0
2025-03-19 14:45:00,84318.59,10000.0,0.0,10000.0,0
2025-03-19 15:00:00,84221.01,10000.0,0.0,10000.0,0
2025-03-19 15:15:00,84328.0,10000.0,0.0,10000.0,0
2025-03-19 15:30:00,84704.0,10000.0,0.0,10000.0,0
2025-03-19 15:45:00,84733.05,10000.0,0.0,10000.0,0
2025-03-19 16:00:00,84506.52,10000.0,0.0,10000.0,0
2025-03-19 16:15:00,84658.88,10000.0,0.0,10000.0,0
2025-03-19 16:30:00,84454.62,10000.0,0.0,10000.0,0
2025-03-19 16:45:00,84574.01,10000.0,0.0,10000.0,0
2025-03-19 17:00:00,84532.99,10000.0,0.0,10000.0,0
2025-03-19 17:15:00,84467.39,10000.0,0.0,10000.0,0
2025-03-19 17:30:00,83983.5,10000.0,0.0,10000.0,0
2025-03-19 17:45:00,84230.97,10000.0,0.0,10000.0,0
2025-03-19 18:00:00,84516.12,10000.0,0.0,10000.0,0
2025-03-19 18:15:00,84267.98,10000.0,0.0,10000.0,0
2025-03-19 18:30:00,84587.34,10000.0,0.0,10000.0,0
2025-03-19 18:45:00,85612.25,10000.0,0.0,10000.0,0
2025-03-19 19:00:00,85688.89,10000.0,0.0,10000.0,0
2025-03-19 19:15:00,85007.04,10000.0,0.0,10000.0,0
2025-03-19 19:30:00,85462.15,10000.0,0.0,10000.0,0
2025-03-19 19:45:00,85433.38,10000.0,0.0,10000.0,0
2025-03-19 20:00:00,85600.01,10000.0,0.0,10000.0,0
2025-03-19 20:15:00,85686.82,10000.0,0.0,10000.0,0
2025-03-19 20:30:00,85375.3,10000.0,0.0,10000.0,0
2025-03-19 20:45:00,85353.99,10000.0,0.0,10000.0,0
2025-03-19 21:00:00,85550.7,10000.0,0.0,10000.0,0
2025-03-19 21:15:00,85644.81,10000.0,0.0,10000.0,0
2025-03-19 21:30:00,85584.91,10000.0,0.0,10000.0,0
2025-03-19 21:45:00,85635.99,10000.0,0.0,10000.0,0
2025-03-19 22:00:00,85867.92,10000.0,0.0,10000.0,0
2025-03-19 22:15:00,85811.38,10000.0,0.0,10000.0,0
2025-03-19 22:30:00,86351.91,10000.0,0.0,10000.0,0
2025-03-19 22:45:00,86158.52,10000.0,0.0,10000.0,0
