entry_time,exit_time,side,entry_price,exit_price,pnl_usd,equity_after,exit_reason,entry_probability,trade_day,stop_loss_usd
2026-02-07 10:30:00,2026-02-08 11:45:00,long,67793.87,70999.98,160.30550000000005,12517.8495,opposite_divergence,0.46202012634703044,2026-02-07,123.57544
2026-02-09 13:45:00,2026-02-11 16:45:00,long,68594.57,66039.09,-127.77400000000053,12390.075499999999,stop_loss,0.539308451593954,2026-02-09,125.17849500000001
2026-02-17 00:00:00,2026-02-18 16:00:00,short,68899.99,67072.01,91.39900000000053,12481.4745,opposite_divergence,0.5376078163758661,2026-02-17,123.90075499999999
2026-02-20 03:15:00,2026-02-23 04:30:00,short,67414.25,64728.73,134.27599999999984,12615.7505,opposite_divergence,0.5001332434829967,2026-02-20,124.814745
2026-02-24 05:15:00,2026-02-24 20:30:00,long,62820.77,64499.99,83.96100000000007,12699.7115,opposite_divergence,0.4570517342947262,2026-02-24,126.157505
2026-02-27 14:30:00,2026-02-28 06:45:00,long,65880.01,63216.01,-133.19999999999965,12566.5115,stop_loss,0.44821346131636525,2026-02-27,126.997115
2026-02-28 22:30:00,2026-03-01 11:30:00,short,67338.93,66387.6,47.566499999999365,12614.078,opposite_divergence,0.5150336377262176,2026-02-28,125.66511500000001
2026-03-02 05:30:00,2026-03-02 15:30:00,short,66976.9,69516.47,-126.97850000000035,12487.099499999998,stop_loss,0.5481547699723236,2026-03-02,126.14077999999999
2026-03-04 01:30:00,2026-03-04 09:15:00,short,68711.48,71310.0,-129.92600000000022,12357.173499999999,stop_loss,0.5596405188463324,2026-03-04,124.870995
2026-03-04 17:00:00,2026-03-06 16:00:00,short,73545.44,68333.77,260.5834999999999,12617.757,opposite_divergence,0.5799147029922835,2026-03-04,123.57173499999999
2026-03-11 05:45:00,2026-03-12 19:45:00,long,69510.36,70432.32,46.098000000000326,12663.855,opposite_divergence,0.5082114948469253,2026-03-11,126.17757
2026-03-15 10:15:00,2026-03-16 21:30:00,short,71862.46,74436.0,-128.67699999999968,12535.178,stop_loss,0.4965693952714481,2026-03-15,126.63855
